,file,background intersection,top intersection,outer intersection,skirt intersection,dress intersection,pants intersection,leggings intersection,headwear intersection,eyeglass intersection,neckwear intersection,belt intersection,footwear intersection,bag intersection,hair intersection,face intersection,skin intersection,ring intersection,wrist wearing intersection,socks intersection,gloves intersection,necklace intersection,rompers intersection,earrings intersection,tie intersection,background union,top union,outer union,skirt union,dress union,pants union,leggings union,headwear union,eyeglass union,neckwear union,belt union,footwear union,bag union,hair union,face union,skin union,ring union,wrist wearing union,socks union,gloves union,necklace union,rompers union,earrings union,tie union,background predicted mass,top predicted mass,outer predicted mass,skirt predicted mass,dress predicted mass,pants predicted mass,leggings predicted mass,headwear predicted mass,eyeglass predicted mass,neckwear predicted mass,belt predicted mass,footwear predicted mass,bag predicted mass,hair predicted mass,face predicted mass,skin predicted mass,ring predicted mass,wrist wearing predicted mass,socks predicted mass,gloves predicted mass,necklace predicted mass,rompers predicted mass,earrings predicted mass,tie predicted mass,background true mass,top true mass,outer true mass,skirt true mass,dress true mass,pants true mass,leggings true mass,headwear true mass,eyeglass true mass,neckwear true mass,belt true mass,footwear true mass,bag true mass,hair true mass,face true mass,skin true mass,ring true mass,wrist wearing true mass,socks true mass,gloves true mass,necklace true mass,rompers true mass,earrings true mass,tie true mass,background iou score,top iou score,outer iou score,skirt iou score,dress iou score,pants iou score,leggings iou score,headwear iou score,eyeglass iou score,neckwear iou score,belt iou score,footwear iou score,bag iou score,hair iou score,face iou score,skin iou score,ring iou score,wrist wearing iou score,socks iou score,gloves iou score,necklace iou score,rompers iou score,earrings iou score,tie iou score,pixel accuracy,model pixel accuracy
115,WOMEN-Blouses_Shirts-id_00002989-01_4_full_segm.png,46452.0,5995.0,0.0,0.0,0.0,3337.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,625.0,0.0,5879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47308.0,8634.0,1188.0,0.0,78.0,3490.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1033.0,0.0,6607.0,148.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,46884.0,6481.0,1188.0,0.0,78.0,3454.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,917.0,0.0,6421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46876.0,8148.0,0.0,0.0,0.0,3373.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,741.0,0.0,6065.0,148.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819061756134033,0.6943833231925964,0.000841042899992317,1.0,0.012658228166401386,0.9561730027198792,1.0,1.0,1.0,1.0,1.0,0.7603305578231812,1.0,0.6054158806800842,1.0,0.8898305296897888,0.00671140942722559,0.011363636702299118,1.0,1.0,1.0,1.0,1.0,1.0,0.9518280029296875,0.8535369774919614
116,WOMEN-Dresses-id_00005835-03_1_front_segm.png,48565.0,0.0,0.0,0.0,9273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.0,854.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48807.0,0.0,0.0,0.0,9520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.0,903.0,4457.0,20.0,19.0,0.0,0.0,41.0,0.0,5.0,0.0,48692.0,0.0,0.0,0.0,9425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.0,870.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48680.0,0.0,0.0,0.0,9368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239.0,887.0,4277.0,20.0,19.0,0.0,0.0,41.0,0.0,5.0,0.0,0.9950417876243591,1.0,1.0,1.0,0.9740573763847351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.892783522605896,0.9457964897155762,0.9019739627838135,0.0476190485060215,0.05000000074505806,1.0,1.0,0.02380952425301075,1.0,0.1666666716337204,1.0,0.98992919921875,0.9676672994779307
117,WOMEN-Blouses_Shirts-id_00004483-01_4_full_segm.png,46834.0,7559.0,0.0,0.0,0.0,4915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,660.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47224.0,9112.0,1318.0,0.0,0.0,5294.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1966.0,708.0,1935.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46927.0,7626.0,1318.0,0.0,0.0,5224.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1901.0,683.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47131.0,9045.0,0.0,0.0,0.0,4985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,685.0,1840.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917416572570801,0.8295841217041016,0.0007581501267850399,1.0,1.0,0.9284230470657349,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.8912048935890198,0.932299017906189,0.9090909361839294,0.029411764815449715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9686126708984375,0.904373811464276
118,WOMEN-Tees_Tanks-id_00002353-02_4_full_segm.png,49740.0,5434.0,0.0,0.0,0.0,6123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,669.0,2859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50040.0,5516.0,0.0,0.0,0.0,6434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,721.0,3156.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,49858.0,5494.0,0.0,0.0,0.0,6299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,705.0,3043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49922.0,5456.0,0.0,0.0,0.0,6258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,685.0,2972.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940049052238464,0.985136866569519,1.0,1.0,1.0,0.9516705274581909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5566037893295288,0.9279778599739075,0.9059233665466309,0.0416666679084301,0.03333333507180214,1.0,1.0,1.0,1.0,1.0,1.0,0.990936279296875,0.9736134238503906
119,WOMEN-Denim-id_00003503-01_1_front_segm.png,46383.0,7540.0,0.0,0.0,0.0,5964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,790.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46608.0,9095.0,1204.0,0.0,0.0,6134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.0,888.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46534.0,7715.0,1204.0,0.0,0.0,6086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,828.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46457.0,8920.0,0.0,0.0,0.0,6012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.0,850.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951726198196411,0.8290457129478455,0.0008298755274154246,1.0,1.0,0.9722901582717896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.878747820854187,0.8897637724876404,0.8625632524490356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9718475341796875,0.9071754284815766
120,WOMEN-Dresses-id_00003355-01_1_front_segm.png,45374.0,0.0,6910.0,0.0,6467.0,0.0,3369.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,43.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45847.0,7.0,8031.0,50.0,7127.0,15.0,3455.0,0.0,0.0,0.0,0.0,5.0,2.0,1112.0,57.0,1281.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,45805.0,7.0,7601.0,50.0,6528.0,15.0,3378.0,0.0,0.0,0.0,0.0,5.0,2.0,1051.0,43.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45416.0,0.0,7340.0,0.0,7066.0,0.0,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,57.0,1198.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896833300590515,0.125,0.8604332804679871,0.019607843831181526,0.9074074029922485,0.0625,0.9751157164573669,1.0,1.0,1.0,1.0,0.1666666716337204,0.3333333432674408,0.8212039470672607,0.7586206793785095,0.7558502554893494,0.09090909361839294,0.03333333507180214,1.0,1.0,1.0,1.0,1.0,1.0,0.97723388671875,0.9279324055666004
121,WOMEN-Tees_Tanks-id_00006764-02_7_additional_segm.png,44847.0,4850.0,2813.0,0.0,0.0,6913.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,145.0,0.0,1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46725.0,7097.0,6751.0,0.0,0.0,7433.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,262.0,0.0,1691.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46518.0,7078.0,2887.0,0.0,0.0,7326.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,146.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45054.0,4869.0,6677.0,0.0,0.0,7020.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,261.0,0.0,1621.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598082304000854,0.6834319233894348,0.41676539182662964,1.0,1.0,0.9300510883331299,1.0,1.0,1.0,1.0,1.0,0.5333333611488342,1.0,0.5551331043243408,1.0,0.8806146383285522,0.07692307978868484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.931884765625,0.7921589688506981
122,MEN-Sweatshirts_Hoodies-id_00007421-01_4_full_segm.png,46260.0,11678.0,0.0,0.0,0.0,5158.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46723.0,12426.0,358.0,0.0,0.0,5862.0,20.0,0.0,0.0,0.0,269.0,117.0,1.0,0.0,0.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46435.0,12098.0,358.0,0.0,0.0,5180.0,20.0,0.0,0.0,0.0,269.0,112.0,1.0,0.0,0.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46548.0,12006.0,0.0,0.0,0.0,5840.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900907278060913,0.9398084878921509,0.002785515272989869,1.0,1.0,0.8799249529838562,0.0476190485060215,1.0,1.0,1.0,0.003703703638166189,0.7118644118309021,0.5,1.0,1.0,0.9141824841499329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979461669921875,0.9442805982725933
123,WOMEN-Sweatshirts_Hoodies-id_00004931-01_1_front_segm.png,50118.0,5171.0,0.0,0.0,0.0,2666.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,685.0,2.0,5656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50325.0,6038.0,1.0,0.0,0.0,2739.0,0.0,0.0,0.0,0.0,0.0,127.0,507.0,878.0,26.0,5961.0,30.0,33.0,0.0,0.0,9.0,0.0,0.0,0.0,50191.0,5864.0,1.0,0.0,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,808.0,2.0,5846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50252.0,5345.0,0.0,0.0,0.0,2688.0,0.0,0.0,0.0,0.0,0.0,120.0,507.0,755.0,26.0,5771.0,30.0,33.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9958868026733398,0.8564332127571106,0.5,1.0,1.0,0.9733576774597168,1.0,1.0,1.0,1.0,1.0,0.7890625,0.0019685039296746254,0.7804322838783264,0.1111111119389534,0.9488426446914673,0.032258063554763794,0.029411764815449715,1.0,1.0,0.10000000149011612,1.0,1.0,1.0,0.982635498046875,0.9343103899502748
124,WOMEN-Shorts-id_00003681-07_4_full_segm.png,49760.0,1152.0,0.0,0.0,0.0,3511.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,9668.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50011.0,1192.0,2.0,0.0,0.0,3816.0,0.0,0.0,0.0,0.0,203.0,757.0,0.0,0.0,0.0,10349.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,49903.0,1156.0,2.0,0.0,0.0,3740.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,10011.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49868.0,1188.0,0.0,0.0,0.0,3587.0,0.0,0.0,0.0,0.0,203.0,502.0,0.0,0.0,0.0,10006.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949812293052673,0.9664710760116577,0.3333333432674408,1.0,1.0,0.9200943112373352,1.0,1.0,1.0,1.0,0.0049019609577953815,0.6147757172584534,1.0,1.0,1.0,0.9342029094696045,1.0,0.027322404086589813,1.0,1.0,1.0,1.0,1.0,1.0,0.985107421875,0.9446004595353586
125,WOMEN-Dresses-id_00006854-03_4_full_segm.png,48062.0,0.0,0.0,0.0,10761.0,0.0,828.0,0.0,0.0,0.0,0.0,1649.0,0.0,740.0,0.0,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48266.0,0.0,222.0,99.0,11578.0,1.0,1725.0,0.0,0.0,0.0,0.0,2489.0,0.0,903.0,0.0,1796.0,50.0,0.0,71.0,0.0,230.0,1.0,0.0,0.0,48208.0,0.0,222.0,99.0,11098.0,1.0,829.0,0.0,0.0,0.0,0.0,2449.0,0.0,811.0,0.0,1747.0,0.0,0.0,71.0,0.0,0.0,1.0,0.0,0.0,48120.0,0.0,0.0,0.0,11241.0,0.0,1724.0,0.0,0.0,0.0,0.0,1689.0,0.0,832.0,0.0,1650.0,50.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.9957734942436218,1.0,0.0044843051582574844,0.009999999776482582,0.9294412136077881,0.5,0.48030126094818115,1.0,1.0,1.0,1.0,0.6626505851745605,1.0,0.8196902871131897,1.0,0.8914858102798462,0.019607843831181526,1.0,0.013888888992369175,1.0,0.0043290043249726295,0.5,1.0,1.0,0.9710845947265625,0.8945222783647221
126,WOMEN-Shorts-id_00005906-02_1_front_segm.png,41716.0,9138.0,0.0,0.0,0.0,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3265.0,37.0,4643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42371.0,11509.0,942.0,9.0,16.0,3588.0,0.0,0.0,191.0,0.0,184.0,0.0,258.0,4433.0,314.0,5345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42197.0,10101.0,942.0,9.0,16.0,3271.0,0.0,0.0,0.0,0.0,184.0,0.0,79.0,3759.0,44.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41890.0,10546.0,0.0,0.0,0.0,3368.0,0.0,0.0,191.0,0.0,0.0,0.0,241.0,3939.0,307.0,5054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984541654586792,0.7940052151679993,0.001060445443727076,0.10000000149011612,0.05882352963089943,0.8503761291503906,1.0,1.0,0.0052083334885537624,1.0,0.0054054055362939835,1.0,0.2432432472705841,0.7365809679031372,0.12063492089509964,0.868686854839325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9447021484375,0.8540979446840903
